"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","cx_int_no" 
"238817","occ","","","23780","Kionoceras decorahense","species","146442","","Kionoceras decorahense","species","146442","Edenian","","451.1","450.4","6752","1008"
"238818","occ","","","23780","Ephippiorthoceras sp.","genus","12499","","Ephippiorthoceras","genus","12499","Edenian","","451.1","450.4","6752","1008"
"238957","occ","","","23783","Anaspyroceras calvini","species","12450","species not entered","Anaspyroceras","genus","12450","Edenian","Maysvillian","451.1","449.8","6752","1008"
"238958","occ","","","23783","Anaspyroceras clermontense","species","12450","species not entered","Anaspyroceras","genus","12450","Edenian","Maysvillian","451.1","449.8","6752","1008"
"238959","occ","","","23783","Anaspyroceras perroti","species","12450","species not entered","Anaspyroceras","genus","12450","Edenian","Maysvillian","451.1","449.8","6752","1008"
"238960","occ","","","23783","Ephippiorthoceras laddi","species","12499","species not entered","Ephippiorthoceras","genus","12499","Edenian","Maysvillian","451.1","449.8","6752","1008"
"238961","occ","","","23783","Ephippiorthoceras tenuistriatum","species","12499","species not entered","Ephippiorthoceras","genus","12499","Edenian","Maysvillian","451.1","449.8","6752","1008"
"238963","occ","","","23783","Isorthoceras sociale","species","291796","","Isorthoceras sociale","species","291795","Edenian","Maysvillian","451.1","449.8","6752","1008"
"238964","occ","","","23783","Kionoceras postvillense","species","12529","species not entered","Kionoceras","genus","12529","Edenian","Maysvillian","451.1","449.8","6752","1008"
"238965","occ","","","23783","Kionoceras tenuitectum","species","12529","species not entered","Kionoceras","genus","12529","Edenian","Maysvillian","451.1","449.8","6752","1008"
"238966","occ","","","23783","Kionoceras thomasi","species","12529","species not entered","Kionoceras","genus","12529","Edenian","Maysvillian","451.1","449.8","6752","1008"
"238967","occ","","","23783","Polygrammoceras sp.","genus","12576","","Polygrammoceras","genus","12576","Edenian","Maysvillian","451.1","449.8","6752","1008"
"238976","occ","","","23784","Anaspyroceras clermontense","species","12450","species not entered","Anaspyroceras","genus","12450","Maysvillian","","450.4","449.8","6752","1008"
"238977","occ","","","23784","Polygrammoceras sp.","genus","12576","","Polygrammoceras","genus","12576","Maysvillian","","450.4","449.8","6752","1008"
"238981","occ","","","23785","Anaspyroceras clermontense","species","12450","species not entered","Anaspyroceras","genus","12450","Maysvillian","","450.4","449.8","6752","1008"
"239955","occ","","","7955","Cycloceras sp.","genus","12485","","Cycloceras","genus","12485","Darriwilian","","467.3","458.4","521","556"
"239967","occ","","","7955","Mysterioceras sp.","genus","12548","","Mysterioceras","genus","12548","Darriwilian","","467.3","458.4","521","556"
"239975","occ","","","7955","Sactoceras sp.","genus","12592","","Sactoceras","genus","12592","Darriwilian","","467.3","458.4","521","556"
"239977","occ","","","7955","Stereoplasmoceras pseudoseptatum","species","12605","species not entered","Stereoplasmoceras","genus","12605","Darriwilian","","467.3","458.4","11469","556"
"240000","occ","","","7956","Kogenoceras sp.","genus","144092","subjective synonym of","Tofangoceras","genus","12617","Arenig","","477.7","468.4","521","21"
"240024","occ","","","7956","Tofangoceras sp.","genus","12617","","Tofangoceras","genus","12617","Arenig","","477.7","468.4","521","21"
"240101","occ","","","7959","Mysterioceras sp.","genus","12548","","Mysterioceras","genus","12548","Llanvirn","","468.4","458.4","520","30"
"240108","occ","","","7959","Stereoplasmoceras sp.","genus","12605","","Stereoplasmoceras","genus","12605","Llanvirn","","468.4","458.4","520","30"
"240111","occ","","","7960","Kogenoceras sp.","genus","144092","subjective synonym of","Tofangoceras","genus","12617","Arenig","","477.7","468.4","520","21"
"240131","occ","","","7962","Kogenoceras sp.","genus","144092","subjective synonym of","Tofangoceras","genus","12617","Arenig","","477.7","468.4","520","21"
"240183","occ","","","7965","Stereoplasmoceras sp.","genus","12605","","Stereoplasmoceras","genus","12605","Llanvirn","","468.4","458.4","520","30"
"240185","occ","","","7966","Kogenoceras sp.","genus","144092","subjective synonym of","Tofangoceras","genus","12617","Arenig","","477.7","468.4","520","21"
"240191","occ","","","7967","Kogenoceras sp.","genus","144092","subjective synonym of","Tofangoceras","genus","12617","Arenig","","477.7","468.4","520","21"
"240223","occ","","","7971","Kogenoceras sp.","genus","144092","subjective synonym of","Tofangoceras","genus","12617","Llanvirn","","468.4","458.4","521","30"
"240233","occ","","","7971","Tofangoceras sp.","genus","12617","","Tofangoceras","genus","12617","Llanvirn","","468.4","458.4","521","30"
"240266","occ","","","7974","Tofangoceras sp.","genus","12617","","Tofangoceras","genus","12617","Arenig","","477.7","468.4","521","21"
"240310","occ","","","7979","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Arenig","","477.7","468.4","521","21"
"240314","occ","","","7979","Tofangoceras sp.","genus","12617","","Tofangoceras","genus","12617","Arenig","","477.7","468.4","521","21"
"240397","occ","","","7986","Gorbyoceras sp.","genus","12513","","Gorbyoceras","genus","12513","Soudleyan","Marshbrookian","458.4","454.2","521","1009"
"240410","occ","","","7986","Sactorthoceras sp.","genus","12593","","Sactorthoceras","genus","12593","Soudleyan","Marshbrookian","458.4","454.2","521","1009"
"240413","occ","","","7986","Stereopyroceras sp.","genus","458055","misspelling of, obsolete variant of","Stereospyroceras","genus","12606","Soudleyan","Marshbrookian","458.4","454.2","521","1009"
"240428","occ","","","7988","Cycloceras sp.","genus","12485","","Cycloceras","genus","12485","Late Llanvirn","","461.3","458.4","521","556"
"240440","occ","","","7988","Sactoceras sp.","genus","12592","","Sactoceras","genus","12592","Late Llanvirn","","461.3","458.4","521","556"
"240443","occ","","","7988","Stereoplasmoceras sp.","genus","12605","","Stereoplasmoceras","genus","12605","Late Llanvirn","","461.3","458.4","521","556"
"240444","occ","","","7988","Tofangoceras sp.","genus","12617","","Tofangoceras","genus","12617","Late Llanvirn","","461.3","458.4","521","556"
"240447","occ","","","7989","Gorbyoceras sp.","genus","12513","","Gorbyoceras","genus","12513","Costonian","Harnagian","458.4","457.4","521","1009"
"240450","occ","","","7989","Sactorthoceras sp.","genus","12593","","Sactorthoceras","genus","12593","Costonian","Harnagian","458.4","457.4","521","1009"
"240455","occ","","","7990","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Early Llanvirn","","468.4","461.3","521","30"
"240456","occ","","","7990","Mysterioceras sp.","genus","12548","","Mysterioceras","genus","12548","Early Llanvirn","","468.4","461.3","521","30"
"240468","occ","","","7993","Tofangoceras sp.","genus","12617","","Tofangoceras","genus","12617","Llandeilo","","461.3","458.4","521","556"
"240473","occ","","","7994","Stereoplasmoceras sp.","genus","12605","","Stereoplasmoceras","genus","12605","Llanvirn","","468.4","458.4","521","30"
"240494","occ","","","7999","Orthoceras sp.","genus","12557","","Orthoceras","genus","12557","Llanvirn","","468.4","458.4","521","30"
"240513","occ","","","8002","Tofangoceras sp.","genus","12617","","Tofangoceras","genus","12617","Arenig","","477.7","468.4","521","21"
"240522","occ","","","8003","Stereoplasmoceras sp.","genus","12605","","Stereoplasmoceras","genus","12605","Tremadoc","","485","477.7","521",""
"240533","occ","","","8005","Tofangoceras sp.","genus","12617","","Tofangoceras","genus","12617","Llanvirn","","468.4","458.4","521","30"
"240548","occ","","","8008","Orthoceras sp.","genus","12557","","Orthoceras","genus","12557","Llandeilo","","461.3","458.4","521","556"
"240550","occ","","","8008","Stereoplasmoceras sp.","genus","12605","","Stereoplasmoceras","genus","12605","Llandeilo","","461.3","458.4","521","556"
"240567","occ","","","8010","Orthoceras sp.","genus","12557","","Orthoceras","genus","12557","Llandeilo","","461.3","458.4","521","556"
"240569","occ","","","8010","Stereoplasmoceras sp.","genus","12605","","Stereoplasmoceras","genus","12605","Llandeilo","","461.3","458.4","521","556"
"240615","occ","","","8532","Stereoplasmoceras sp.","genus","12605","","Stereoplasmoceras","genus","12605","Llanvirn","","468.4","458.4","522","30"
"240617","occ","","","8532","Tofangoceras sp.","genus","12617","","Tofangoceras","genus","12617","Llanvirn","","468.4","458.4","522","30"
"240676","occ","","","8537","Gorbyoceras sp.","genus","12513","","Gorbyoceras","genus","12513","Cautleyan","Rawtheyan","449.3","445.2","523","1008"
"240732","occ","","","8540","Sinoceras sp.","genus","12601","","Sinoceras","genus","12601","Soudleyan","Marshbrookian","458.4","454.2","523","1009"
"240734","occ","","","8540","Tofangoceras sp.","genus","12617","","Tofangoceras","genus","12617","Soudleyan","Marshbrookian","458.4","454.2","523","1009"
"240741","occ","","","8541","Sactoceras sp.","genus","12592","","Sactoceras","genus","12592","Llanvirn","","468.4","458.4","525","30"
"240804","occ","","","8548","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Costonian","Marshbrookian","458.4","454.2","526","1009"
"240808","occ","","","8548","Orthoceras sp.","genus","12557","","Orthoceras","genus","12557","Costonian","Marshbrookian","458.4","454.2","526","1009"
"240810","occ","","","8548","Sinoceras sp.","genus","12601","","Sinoceras","genus","12601","Costonian","Marshbrookian","458.4","454.2","526","1009"
"240830","occ","","","8550","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Soudleyan","Marshbrookian","458.4","454.2","526","1009"
"240833","occ","","","8550","Orthoceras sp.","genus","12557","","Orthoceras","genus","12557","Soudleyan","Marshbrookian","458.4","454.2","526","1009"
"240836","occ","","","8550","Sinoceras sp.","genus","12601","","Sinoceras","genus","12601","Soudleyan","Marshbrookian","458.4","454.2","526","1009"
"240889","occ","","","8557","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Cautleyan","Hirnantian","449.3","443.8","526","29"
"240958","occ","","","8563","Mysterioceras sp.","genus","12548","","Mysterioceras","genus","12548","Llanvirn","","468.4","458.4","526","30"
"242054","occ","","","20757","Stereoplasmoceras sp.","genus","12605","","Stereoplasmoceras","genus","12605","Arenig","","477.7","468.4","3861","21"
"242075","occ","","","20760","Tofangoceras sp.","genus","12617","","Tofangoceras","genus","12617","Llanvirn","","468.4","458.4","3861","30"
"242092","occ","","","20762","Sinoceras sp.","genus","12601","","Sinoceras","genus","12601","Llandeilo","Caradoc","461.3","449.6","3860","21"
"242093","occ","","","20762","Michelinoceras sp.","genus","12542","","Michelinoceras","genus","12542","Llandeilo","Caradoc","461.3","449.6","3860","21"
