"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","cx_int_no"
"85977","occ","","","6239","Imitoceras sp.","genus","13743","","Imitoceras","genus","13743","Kinderhookian","Ivorian","358.9","346.7","392","55"
"85978","occ","","","6239","Pericyclus (Goniocyclus) filaris","species","297950","","Pericyclus (Goniocyclus) filaris","species","297950","Kinderhookian","Ivorian","358.9","346.7","392","55"
"85980","occ","","","6241","Pericyclus (Goniocyclus) decipiens","species","297951","","Pericyclus (Goniocyclus) decipiens","species","297951","Kinderhookian","Ivorian","358.9","346.7","392","55"
"93673","occ","","","6977","Tornoceras crebiseptum","species","13918","species not entered","Tornoceras","genus","13918","Middle Famennian","","368.5","365.3","438","177"
"93674","occ","","","6977","Raymondiceras simplex","species","322916","","Raymondiceras simplex","species","322915","Middle Famennian","","368.5","365.3","438","177"
"93757","occ","","","6972","Tornoceras crebiseptum","species","13918","species not entered","Tornoceras","genus","13918","Middle Famennian","","368.5","365.3","438","177"
"93758","occ","","","6975","Tornoceras crebiseptum","species","13918","species not entered","Tornoceras","genus","13918","Middle Famennian","","368.5","365.3","438","177"
"93759","occ","","","6975","Raymondiceras simplex","species","322916","","Raymondiceras simplex","species","322915","Middle Famennian","","368.5","365.3","438","177"
"96077","occ","","","7220","Tornoceras crebriseptum","species","322912","recombined as","Pernoceras crebriseptum","species","322912","Famennian","","372.2","358.9","455","177"
"96142","occ","","","7224","Tornoceras crebriseptum","species","322912","recombined as","Pernoceras crebriseptum","species","322912","Famennian","","372.2","358.9","455","177"
"96233","occ","","","7239","Raymondiceras simplex","species","322916","","Raymondiceras simplex","species","322915","Famennian","","372.2","358.9","455","177"
"96234","occ","","","7239","Tornoceras crebriseptum","species","322912","recombined as","Pernoceras crebriseptum","species","322912","Famennian","","372.2","358.9","455","177"
"96257","occ","","","7243","Tornoceras crebriseptum","species","322912","recombined as","Pernoceras crebriseptum","species","322912","Famennian","","372.2","358.9","455","177"
"96424","occ","","","7300","Raymondiceras simplex","species","322916","","Raymondiceras simplex","species","322915","Famennian","","372.2","358.9","455","177"
"96425","occ","","","7300","Tornoceras crebriseptum","species","322912","recombined as","Pernoceras crebriseptum","species","322912","Famennian","","372.2","358.9","455","177"
"104296","occ","","","8171","Eumorphoceras sp.","genus","13708","","Eumorphoceras","genus","13708","Pendleian","Arnsbergian","330.9","324","390","53"
"104298","occ","","","8172","Eumorphoceras bisulcatum","species","242549","","Eumorphoceras bisulcatum","species","242549","Pendleian","Arnsbergian","330.9","324","390","53"
"104300","occ","","","8173","Eumorphoceras bisulcatum","species","242549","","Eumorphoceras bisulcatum","species","242549","Pendleian","Arnsbergian","330.9","324","390","53"
"104301","occ","","","8174","Eumorphoceras bisulcatum","species","242549","","Eumorphoceras bisulcatum","species","242549","Pendleian","Arnsbergian","330.9","324","390","53"
"104306","occ","","","8175","Beyrichoceras ? sp.","genus","13640","","Beyrichoceras","genus","13640","Ivorian","","353.7","346.7","390","55"
"104307","occ","","","8175","Nomismoceras aff. vittiger","species","483583","","Nomismoceras vittiger","species","315455","Ivorian","","353.7","346.7","390","55"
"104691","occ","","","8212","Asturoceras n. sp. romanum","species","13631","species not entered","Asturoceras","genus","13631","Arnsbergian","","327.4","324","560","53"
"104692","occ","","","8212","Metadimorphoceras cf. saleswheelense","species","13776","species not entered","Metadimorphoceras","genus","13776","Arnsbergian","","327.4","324","560","53"
"104693","occ","","","8212","Anthracoceras sp.","genus","13619","","Anthracoceras","genus","13619","Arnsbergian","","327.4","324","560","53"
"104804","occ","","","8213","Reticuloceras gracile","species","13867","species not entered","Reticuloceras","genus","13867","Kinderscoutian","Marsdenian","322","320.2","561","52"
"104808","occ","","","8214","Reticuloceras gracile","species","13867","species not entered","Reticuloceras","genus","13867","Kinderscoutian","Marsdenian","322","320.2","561","52"
"104922","occ","","","8230","Gastrioceras subcrenatum","species","13719","species not entered","Gastrioceras","genus","13719","Westphalian","Vereian","318.8","313.8","563","27"
"105004","occ","","","8252","Lyrogoniatites georgiensis","species","316663","","Lyrogoniatites georgiensis","species","316663","Brigantian","","336.3","330.9","568","54"
"105005","occ","","","8252","Dimorphoceras sp.","genus","13678","","Dimorphoceras","genus","13678","Brigantian","","336.3","330.9","568","54"
"105006","occ","","","8252","Sudeticeras sp.","genus","13898","","Sudeticeras","genus","13898","Brigantian","","336.3","330.9","568","54"
"105009","occ","","","8252","Cravenoceras ? leion","species","316570","","Cravenoceras leion","species","316570","Brigantian","","336.3","330.9","568","54"
"105010","occ","","","8252","Eumorphoceras aff. tornquisti","species","316248","","Eumorphoceras tornquisti","species","316247","Brigantian","","336.3","330.9","568","54"
"105011","occ","","","8252","Cravenites varians","species","315452","recombined as","Sudeticeras varians","species","315452","Brigantian","","336.3","330.9","568","54"
"105012","occ","","","8253","Cravenoceras malhamense","species","315685","","Cravenoceras malhamense","species","315684","Pendleian","","330.9","327.4","568","53"
"105013","occ","","","8253","Dimorphoceras sp.","genus","13678","","Dimorphoceras","genus","13678","Pendleian","","330.9","327.4","568","53"
"105020","occ","","","8254","Eumorphoceras bisulcatum","species","242549","","Eumorphoceras bisulcatum","species","242549","Arnsbergian","","327.4","324","568","53"
"105021","occ","","","8254","Cravenoceras cowlingense","species","315683","subjective synonym of","Cravenoceras petrenkoi","species","315682","Arnsbergian","","327.4","324","568","53"
"105022","occ","","","8254","Anthracoceras aff. paucilobum","species","157667","","Anthracoceras paucilobum","species","157667","Arnsbergian","","327.4","324","568","53"
"105023","occ","","","8254","Dimorphoceras sp.","genus","13678","","Dimorphoceras","genus","13678","Arnsbergian","","327.4","324","568","53"
"105034","occ","","","8255","Cravenoceratoides lirifer","species","316838","","Cravenoceratoides lirifer","species","316838","Arnsbergian","","327.4","324","568","53"
"105035","occ","","","8255","Cravenoceratoides aff. nitidus","species","316839","","Cravenoceratoides nitidus","species","157684","Arnsbergian","","327.4","324","568","53"
"105036","occ","","","8255","Cravenoceras aff. holmesi","species","316674","recombined as","Glaphyrites holmesi","species","316674","Arnsbergian","","327.4","324","568","53"
"105038","occ","","","8255","Anthracoceras aff. paucilobum","species","157667","","Anthracoceras paucilobum","species","157667","Arnsbergian","","327.4","324","568","53"
"105039","occ","","","8255","Eumorphoceras bisulcatum","species","242549","","Eumorphoceras bisulcatum","species","242549","Arnsbergian","","327.4","324","568","53"
"105040","occ","","","8255","Dimorphoceras sp.","genus","13678","","Dimorphoceras","genus","13678","Arnsbergian","","327.4","324","568","53"
"105054","occ","","","8256","Cravenoceratoides nitidus","species","316839","","Cravenoceratoides nitidus","species","157684","Arnsbergian","","327.4","324","568","53"
"105055","occ","","","8256","Anthracoceras sp.","genus","13619","","Anthracoceras","genus","13619","Arnsbergian","","327.4","324","568","53"
"105059","occ","","","8257","Anthracoceras aff. paucilobum","species","157667","","Anthracoceras paucilobum","species","157667","Arnsbergian","","327.4","324","568","53"
"105060","occ","","","8257","Dimorphoceras sp.","genus","13678","","Dimorphoceras","genus","13678","Arnsbergian","","327.4","324","568","53"
"105073","occ","","","8258","Anthracoceras sp.","genus","13619","","Anthracoceras","genus","13619","Arnsbergian","","327.4","324","568","53"
"105076","occ","","","8259","Cravenoceras holmesi","species","316674","recombined as","Glaphyrites holmesi","species","316674","Arnsbergian","","327.4","324","568","53"
"105077","occ","","","8259","Anthracoceras aff. paucilobum","species","157667","","Anthracoceras paucilobum","species","157667","Arnsbergian","","327.4","324","568","53"
"105080","occ","","","8259","Cravenoceras sp.","genus","13666","","Cravenoceras","genus","13666","Arnsbergian","","327.4","324","568","53"
"105086","occ","","","8261","Homoceras beyrichianum","species","13737","species not entered","Homoceras","genus","13737","Chokierian","Alportian","324","322","568","18"
"105087","occ","","","8261","Homoceras aff. undulatum","species","13737","species not entered","Homoceras","genus","13737","Chokierian","Alportian","324","322","568","18"
"105093","occ","","","8263","Homoceras sp.","genus","13737","","Homoceras","genus","13737","Kinderscoutian","","322","321.5","568","52"
"105094","occ","","","8263","Anthracoceras sp.","genus","13619","","Anthracoceras","genus","13619","Kinderscoutian","","322","321.5","568","52"
"105103","occ","","","8266","Anthracoceras sp.","genus","13619","","Anthracoceras","genus","13619","Kinderscoutian","","322","321.5","568","52"
"105117","occ","","","8268","Reticuloceras gracile","species","13867","species not entered","Reticuloceras","genus","13867","Marsdenian","","321.5","320.2","568","52"
"105118","occ","","","8268","Anthracoceras sp.","genus","13619","","Anthracoceras","genus","13619","Marsdenian","","321.5","320.2","568","52"
"105119","occ","","","8268","Dimorphoceras sp.","genus","13678","","Dimorphoceras","genus","13678","Marsdenian","","321.5","320.2","568","52"
"105128","occ","","","8270","Gastrioceras cancellatum","species","13719","species not entered","Gastrioceras","genus","13719","Yeadonian","","320.2","318.8","568","52"
"105133","occ","","","8270","Gastrioceras sp.","genus","13719","","Gastrioceras","genus","13719","Yeadonian","","320.2","318.8","568","52"
"105135","occ","","","8270","Gastrioceras cumbriense","species","13719","species not entered","Gastrioceras","genus","13719","Yeadonian","","320.2","318.8","568","52"
"105136","occ","","","8270","Dimorphoceras sp.","genus","13678","","Dimorphoceras","genus","13678","Yeadonian","","320.2","318.8","568","52"
"111246","occ","","","8421","Irinoceras arcuatum","species","315450","","Irinoceras arcuatum","species","315450","Pendleian","","330.9","327.4","574","53"
"111247","occ","","","8421","Kazakhoceras hawkinsi","species","315489","","Kazakhoceras hawkinsi","species","315488","Pendleian","","330.9","327.4","574","53"
"111248","occ","","","8421","Dombarites tectus","species","315589","","Dombarites tectus","species","315589","Pendleian","","330.9","327.4","574","53"
"111249","occ","","","8421","Platygoniatites molaris","species","315583","","Platygoniatites molaris","species","315583","Pendleian","","330.9","327.4","574","53"
"111250","occ","","","8421","Tympanoceras trisulcatum","species","316006","","Tympanoceras trisulcatum","species","316006","Pendleian","","330.9","327.4","574","53"
"111251","occ","","","8421","Rhymmoceras vermiculatum","species","316083","","Rhymmoceras vermiculatum","species","316083","Pendleian","","330.9","327.4","574","53"
"111312","occ","","","8422","Cravenoceras cowlingense","species","315683","subjective synonym of","Cravenoceras petrenkoi","species","315682","Arnsbergian","","327.4","324","575","53"
"111318","occ","","","8423","Anthracoceras sp.","genus","13619","","Anthracoceras","genus","13619","Arnsbergian","","327.4","324","575","53"
"111319","occ","","","8423","Cravenoceras cowlingense","species","315683","subjective synonym of","Cravenoceras petrenkoi","species","315682","Arnsbergian","","327.4","324","575","53"
"111320","occ","","","8423","Cravenoceras sp.","genus","13666","","Cravenoceras","genus","13666","Arnsbergian","","327.4","324","575","53"
"111324","occ","","","8424","Cravenoceras cowlingense","species","315683","subjective synonym of","Cravenoceras petrenkoi","species","315682","Arnsbergian","","327.4","324","575","53"
"111360","occ","","","8428","Anthracoceras ? sp.","genus","13619","","Anthracoceras","genus","13619","Arnsbergian","","327.4","324","575","53"
"111361","occ","","","8428","Cravenoceras cowlingense","species","315683","subjective synonym of","Cravenoceras petrenkoi","species","315682","Arnsbergian","","327.4","324","575","53"
"111387","occ","","","8434","Anthracoceras ? sp.","genus","13619","","Anthracoceras","genus","13619","Arnsbergian","","327.4","324","575","53"
"111388","occ","","","8434","Cravenoceras cowlingense","species","315683","subjective synonym of","Cravenoceras petrenkoi","species","315682","Arnsbergian","","327.4","324","575","53"
"111395","occ","","","8435","Anthracoceras ? sp.","genus","13619","","Anthracoceras","genus","13619","Arnsbergian","","327.4","324","575","53"
"111396","occ","","","8435","Cravenoceras cowlingense","species","315683","subjective synonym of","Cravenoceras petrenkoi","species","315682","Arnsbergian","","327.4","324","575","53"
"111397","occ","","","8435","Cravenoceras sp.","genus","13666","","Cravenoceras","genus","13666","Arnsbergian","","327.4","324","575","53"
"111401","occ","","","8436","Anthracoceras paucilobum","species","157667","","Anthracoceras paucilobum","species","157667","Arnsbergian","","327.4","324","575","53"
"111402","occ","","","8436","Cravenoceras cowlingense","species","315683","subjective synonym of","Cravenoceras petrenkoi","species","315682","Arnsbergian","","327.4","324","575","53"
