"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","cx_int_no" 
"1101107","occ","","","139120","Leislingites politus","species","252132","","Leislingites politus","species","252132","Alaunian","","216.7","213.2","11541","136"
"1101108","occ","","","139121","Asklepioceras laurenci","species","251037","","Asklepioceras laurenci","species","251037","Julian","","237","233.4","11541","137"
"1101109","occ","","","139122","Nathorstites macconnelli","species","250954","","Nathorstites macconnelli","species","190867","Julian","","237","233.4","11541","137"
"1101110","occ","","","139122","Asklepioceras laurenci","species","251037","","Asklepioceras laurenci","species","251037","Julian","","237","233.4","11541","137"
"1101111","occ","","","139122","Frankites sutherlandi","species","251050","","Frankites sutherlandi","species","251049","Julian","","237","233.4","11541","137"
"1101112","occ","","","139122","Lobites ellipticus","species","252141","","Lobites ellipticus","species","252140","Julian","","237","233.4","11541","137"
"1101113","occ","","","139123","Parajuvavites canadensis","species","252315","","Parajuvavites canadensis","species","252315","Alaunian","","216.7","213.2","11541","136"
"1101114","occ","","","139124","Juvavites magnus","species","252288","","Juvavites magnus","species","252288","Lacian","","227","216.7","11541","136"
"1101115","occ","","","139127","Sagenites sp.","genus","14385","","Sagenites","genus","14385","Rhaetian","","208.5","201.4","11541","135"
"1101116","occ","","","139126","Pamphagosirenites n. sp. pacificus","species","251069","","Pamphagosirenites pacificus","species","251069","Tuvalian","","233.4","227","11541","137"
"1101117","occ","","","139126","Trachysagenites sp.","genus","14434","","Trachysagenites","genus","14434","Tuvalian","","233.4","227","11541","137"
"1101118","occ","","","139126","Tropites izardi","species","252145","","Tropites izardi","species","252145","Tuvalian","","233.4","227","11541","137"
"1101119","occ","","","139126","Tardeceras parvum","species","252192","","Tardeceras parvum","species","252192","Tuvalian","","233.4","227","11541","137"
"1101120","occ","","","139126","Bacchites hyatti","species","252223","","Bacchites hyatti","species","252222","Tuvalian","","233.4","227","11541","137"
"1101121","occ","","","139126","Projuvavites brockensis","species","252226","","Projuvavites brockensis","species","252225","Tuvalian","","233.4","227","11541","137"
"1101122","occ","","","139125","n. gen. Hisnitites n. sp. janmulleri","species","251002","","Hisnitites janmulleri","species","251002","Tuvalian","","233.4","227","11541","137"
"1101123","occ","","","139125","Pleurotropites gracilis","species","252148","","Pleurotropites gracilis","species","172801","Tuvalian","","233.4","227","11541","137"
"1101124","occ","","","139125","Pleurotropites sp.","genus","87025","","Pleurotropites","genus","87025","Tuvalian","","233.4","227","11541","137"
"1101125","occ","","","139128","Lissonites canadensis","species","252326","","Lissonites canadensis","species","252326","Sevatian","","213.2","208.5","11541","136"
"1101126","occ","","","139129","Lissonites canadensis","species","252326","","Lissonites canadensis","species","252326","Sevatian","","213.2","208.5","11541","136"
"1101127","occ","","","139129","Lissonites n. sp. pecki","species","252327","","Lissonites pecki","species","252327","Sevatian","","213.2","208.5","11541","136"
"1101128","occ","","","139130","Lissonites n. sp. canadensis","species","252326","","Lissonites canadensis","species","252326","Sevatian","","213.2","208.5","46258","136"
"1101129","occ","","","139131","Pinacoceras sp.","genus","14326","","Pinacoceras","genus","14326","Lacian","","227","216.7","11541","136"
"1101130","occ","","","139131","Pterosirenites auritus","species","251070","","Pterosirenites auritus","species","251070","Lacian","","227","216.7","11541","136"
"1101131","occ","","","139131","Gonionotites spiekeri","species","252234","","Gonionotites spiekeri","species","252233","Lacian","","227","216.7","11541","136"
"1101132","occ","","","139131","Griesbachites n. sp. pinensis","species","252239","","Griesbachites pinensis","species","252239","Lacian","","227","216.7","11541","136"
"1101133","occ","","","139131","Guembelites clavatus","species","252256","","Guembelites clavatus","species","252255","Lacian","","227","216.7","11541","136"
"1101134","occ","","","139131","Dimorphites pardonetiensis","species","252254","","Dimorphites pardonetiensis","species","252253","Lacian","","227","216.7","11541","136"
"1101135","occ","","","139132","Lissonites canadensis","species","252326","","Lissonites canadensis","species","252326","Sevatian","","213.2","208.5","11541","136"
"1101136","occ","","","139133","Sirenotibetites n. sp. cornutus","species","252057","","Sirenotibetites cornutus","species","252057","Lacian","","227","216.7","11541","136"
"1101137","occ","","","139133","Juvavites magnus","species","252288","","Juvavites magnus","species","252288","Lacian","","227","216.7","11541","136"
"1101138","occ","","","139133","Juvavites concretus","species","252289","","Juvavites concretus","species","252289","Lacian","","227","216.7","11541","136"
"1101139","occ","","","139133","Juvavites levigatus","species","252291","","Juvavites levigatus","species","252291","Lacian","","227","216.7","11541","136"
"1101140","occ","","","139134","Neotibetites minor","species","252058","","Neotibetites minor","species","252058","Lacian","","227","216.7","11541","136"
"1101141","occ","","","139135","Cyrtopleurites bicrenatus","species","252077","","Cyrtopleurites bicrenatus","species","252076","Alaunian","","216.7","213.2","11541","136"
"1101142","occ","","","139135","Drepanites rutherfordi","species","252079","","Drepanites rutherfordi","species","252079","Alaunian","","216.7","213.2","11541","136"
"1101143","occ","","","139136","Mesohimavatites n. sp. parvus","species","252089","","Mesohimavatites parvus","species","252089","Alaunian","","216.7","213.2","11541","136"
"1101144","occ","","","139137","Pseudosirenites pardoneti","species","250457","","Pseudosirenites pardoneti","species","250456","Alaunian","","216.7","213.2","11541","136"
"1101145","occ","","","139137","Himavatites n. sp. planiplicatus","species","252086","","Himavatites planiplicatus","species","252086","Alaunian","","216.7","213.2","11541","136"
"1101146","occ","","","139137","Distichites n. sp. columbianus","species","252105","","Distichites columbianus","species","252105","Alaunian","","216.7","213.2","11541","136"
"1101147","occ","","","139137","Distichites gethingi","species","252106","","Distichites gethingi","species","252106","Alaunian","","216.7","213.2","11541","136"
"1101148","occ","","","139137","Eothetidites n. sp. lacrimosus","species","252118","","Eothetidites lacrimosus","species","252118","Alaunian","","216.7","213.2","11541","136"
"1101149","occ","","","139137","Parathisbites oineus","species","252310","","Parathisbites oineus","species","252310","Alaunian","","216.7","213.2","11541","136"
"1101150","occ","","","139138","Drepanites rutherfordi","species","252079","","Drepanites rutherfordi","species","252079","Alaunian","","216.7","213.2","11541","136"
"1101151","occ","","","139138","Didymites quenstedti","species","252292","","Didymites quenstedti","species","252292","Alaunian","","216.7","213.2","11541","136"
"1101152","occ","","","139086","Pseudaspidites cf. muthianus","species","169520","","Pseudaspidites muthianus","species","169518","Smithian","","251.2","248.9","44696","652"
"1101153","occ","","","139068","Proptychitidae indet. A informal","family","82347","obsolete variant of","Proptychitidae","family","82347","Smithian","","251.2","248.9","44696","652"
"1101154","occ","","","139069","Proptychitidae indet. A informal","family","82347","obsolete variant of","Proptychitidae","family","82347","Smithian","","251.2","248.9","44696","652"
"1101155","occ","","","139139","Proptychitidae sp. B informal","family","82347","obsolete variant of","Proptychitidae","family","82347","Smithian","","251.2","248.9","44696","652"
"1101156","occ","","","139140","Clypeoceras superbum","species","260096","","Clypeoceras superbum","species","260095","Smithian","","251.2","248.9","44696","652"
"1101157","occ","","","139082","n. gen. Monneticeras n. sp. compressum","species","258610","","Monneticeras compressum","species","258610","Smithian","","251.2","248.9","44696","652"
"1101158","occ","","","139067","Clypeoceras superbum","species","260096","","Clypeoceras superbum","species","260095","Smithian","","251.2","248.9","44696","652"
"1101160","occ","","","139141","Paraspidites praecursor","species","260099","","Paraspidites praecursor","species","260097","Smithian","","251.2","248.9","44696","652"
"1101161","occ","","","139143","Paraspidites obesus","species","260100","","Paraspidites obesus","species","260100","Smithian","","251.2","248.9","44696","652"
"1101162","occ","","","139144","Paraspidites n. sp. obesus","species","260100","","Paraspidites obesus","species","260100","Smithian","","251.2","248.9","44696","652"
"1101169","occ","","","139141","Paranorites ambiensis","species","260101","","Paranorites ambiensis","species","260101","Smithian","","251.2","248.9","44696","652"
"1101170","occ","","","139083","Paranorites ambiensis","species","260101","","Paranorites ambiensis","species","260101","Smithian","","251.2","248.9","44696","652"
"1101172","occ","","","139083","Paranorites ? sp. C informal","genus","14298","obsolete variant of","Paranorites","genus","14298","Smithian","","251.2","248.9","44696","652"
"1101173","occ","","","139148","Paranorites sp. A informal","genus","14298","obsolete variant of","Paranorites","genus","14298","Smithian","","251.2","248.9","44696","652"
"1101174","occ","","","139149","Paranorites sp. A informal","genus","14298","obsolete variant of","Paranorites","genus","14298","Smithian","","251.2","248.9","44696","652"
"1101175","occ","","","139067","Flemingites ? flemingianus","species","142175","","Flemingites flemingianus","species","142174","Smithian","","251.2","248.9","44696","652"
"1101176","occ","","","139150","Flemingites flemingianus","species","142175","","Flemingites flemingianus","species","142174","Smithian","","251.2","248.9","44696","652"
"1101177","occ","","","139151","Flemingites flemingianus","species","142175","","Flemingites flemingianus","species","142174","Smithian","","251.2","248.9","44696","652"
"1101178","occ","","","139152","Flemingites flemingianus","species","142175","","Flemingites flemingianus","species","142174","Smithian","","251.2","248.9","44696","652"
"1101179","occ","","","139153","Flemingites flemingianus","species","142175","","Flemingites flemingianus","species","142174","Smithian","","251.2","248.9","44696","652"
